GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
MS4A14            11   60163487   60185229    117      22  129118       1.1217        0.131
MS4A5             11   60197062   60215265     89      23  129118       2.8659    0.0020789
MS4A1             11   60223251   60238225     70      25  129118       2.5303     0.005698
MS4A12            11   60260251   60274903     90      10  129118       2.1195     0.017026
MS4A13            11   60282886   60310194    129      25  129118      0.38426      0.35039
MS4A8             11   60467046   60483284     71      32  129118     -0.47806      0.68369
MS4A18            11   60501077   60506416     21       9  129118         0.75      0.22663
MS4A15            11   60524340   60544204    109      53  129118       1.6614     0.048318
MS4A10            11   60552821   60568778    118      32  129118       2.6112    0.0045113
CCDC86            11   60609429   60618561     69      30  129118       2.7954    0.0025917
PTGDR2            11   60618398   60623444     33      11  129118       1.7573     0.039434
ZP1               11   60635015   60643164     40      18  129118       1.5279     0.063265
PRPF19            11   60658019   60674061     72      22  129118      0.98509      0.16229
TMEM109           11   60681351   60690915     46      22  129118       1.1854      0.11792
TMEM132A          11   60691913   60704631     86      18  129118       1.2335      0.10869
SLC15A3           11   60704555   60719257     83      32  129118       1.4681     0.071039
CD6               11   60739113   60787849    314      65  129118     -0.68161      0.75226
CD5               11   60869930   60895324    144      42  129118     -0.44822        0.673
VPS37C            11   60897728   60928916    183      24  129118      -0.5428      0.70637
PGA3              11   60970984   60980350      8       5  129118       1.0389      0.14941
PGA4              11   60989821   60999179      2       1  129118     -0.11126       0.5443
PGA5              11   61008644   61018929     48      26  129118     -0.80857      0.79062
VWCE              11   61025758   61062788    161      51  129118      0.93462      0.17499
DDB1              11   61066919   61100691    158      51  129118      0.32335      0.37321
TKFC              11   61100654   61120898     87      30  129118        0.437      0.33105
CYB561A3          11   61116220   61129755     60      24  129118      -1.0861      0.86128
TMEM138           11   61129473   61136977     21      11  129118      0.21813      0.41367
TMEM216           11   61159832   61166335     28      15  129118      0.97857       0.1639
CPSF7             11   61170120   61197464    105      35  129118      0.61869      0.26806
SDHAF2            11   61197514   61214239     78      25  129118    -0.028582       0.5114
PPP1R32           11   61248585   61258400     60      16  129118     -0.17962      0.57128
LRRC10B           11   61276272   61278490     11       4  129118      0.21586      0.41455
SYT7              11   61281188   61348523    298      58  129118      -0.1574      0.56254
DAGLA             11   61447905   61514474    327      52  129118       1.3973     0.081158
MYRF              11   61520121   61555990    159      58  129118       1.8857     0.029669
TMEM258           11   61556602   61560085     14       8  129118       1.2612      0.10363
FEN1              11   61560109   61564716     15      10  129118      0.68811      0.24569
FADS1             11   61567097   61584529     52      16  129118       1.1641       0.1222
FADS2             11   61583675   61634826    300      52  129118      0.47742      0.31653
FADS3             11   61640998   61659006     95      29  129118      0.28713      0.38701
RAB3IL1           11   61664706   61713747    270      53  129118       1.0862      0.13869
BEST1             11   61717356   61731935     88      24  129118     -0.56091      0.71257
FTH1              11   61731757   61735132     11       8  129118       1.0423      0.14864
INCENP            11   61891445   61920635    276      28  129118       1.4646     0.071511
SCGB1D1           11   61957710   61961009     24      12  129118       1.8958     0.028991
SCGB2A1           11   61976140   61981411     33      11  129118      0.88511      0.18805
SCGB1D2           11   62009102   62012280     24      12  129118      0.47112      0.31878
SCGB2A2           11   62037630   62040628     14       9  129118      0.95001      0.17105
SCGB1D4           11   62063754   62066536     17       9  129118      0.97024      0.16596
ASRGL1            11   62104774   62160887    267      35  129118     -0.79664      0.78717
SCGB1A1           11   62186507   62190678     23      14  129118       1.9414     0.026107
AHNAK             11   62201014   62314332    528      95  129118      0.32474      0.37269
EEF1G             11   62327073   62341460     49      17  129118       1.1162      0.13217
TUT1              11   62341431   62359109     58      29  129118       1.3319     0.091454
MTA2              11   62360675   62369312     31      13  129118     -0.31572      0.62389
EML3              11   62369690   62380492     46      16  129118      0.28158      0.38913
ROM1              11   62380213   62382592     12       7  129118      0.64052      0.26092
B3GAT3            11   62382768   62389647     21      15  129118     -0.24287      0.59595
GANAB             11   62392298   62414198     87      47  129118       0.3692      0.35599
INTS5             11   62414320   62420774     15      10  129118     -0.16814      0.56676
LBHD1             11   62430289   62439241     39      16  129118     -0.68549      0.75348
METTL12           11   62432725   62434923     13       9  129118     -0.55215      0.70958
UQCC3             11   62439126   62441162      8       5  129118      -1.1038      0.86515
UBXN1             11   62443972   62446554      9       6  129118      0.21998      0.41294
LRRN4CL           11   62453874   62457371     11       7  129118      0.34142      0.36639
BSCL2             11   62457734   62477091    101      33  129118     -0.82445      0.79516
GNG3              11   62475066   62476678      7       5  129118     -0.72291      0.76513
HNRNPUL2          11   62480097   62494857     61      28  129118     -0.37356      0.64564
TTC9C             11   62495545   62506110     44      17  129118     -0.27807      0.60952
ZBTB3             11   62518435   62521656     17      10  129118      0.50198      0.30784
POLR2G            11   62529011   62534187     19      13  129118     0.012459      0.49503
TAF6L             11   62538775   62554814     70      25  129118       1.7308     0.041743
TMEM179B          11   62554281   62557872     19      12  129118     -0.94716      0.82822
