GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CISD1             10   60028862   60050752    112      21  108197      0.21953      0.41312
UBE2D1            10   60094739   60130513    154      45  108197      0.74464      0.22824
TFAM              10   60144903   60158990     79      26  108197      0.54338      0.29343
BICC1             10   60272774   60591194   1389     130  108197       1.5235     0.063815
PHYHIPL           10   60936348   61007815    339      40  108197      -1.5086       0.9343
FAM13C            10   61005889   61122661    583      79  108197     -0.30319      0.61913
SLC16A9           10   61410522   61469649    348      52  108197      -1.3472      0.91104
MRLN              10   61496748   61513203     86      30  108197      -2.5579      0.99473
CCDC6             10   61548505   61666414    691      52  108197     -0.69613      0.75683
ANK3              10   61786056   62493284   4332     161  108197      0.51838      0.30209
CDK1              10   62538089   62554610     98      22  108197       1.1915      0.11673
RHOBTB1           10   62629196   62761198    589      87  108197    -0.019787      0.50789
TMEM26            10   63166401   63213208    283      53  108197     0.027249      0.48913
C10orf107         10   63422709   63526524    655      51  108197       1.4659     0.071341
ARID5B            10   63661013   63856707   1033     130  108197     -0.67335      0.74964
RTKN2             10   63942794   64028570    426      48  108197      -1.2483      0.89404
ZNF365            10   64133916   64431771   1661     165  108197         1.83     0.033628
ADO               10   64564516   64568239     14       7  108197    -0.035011      0.51396
EGR2              10   64571756   64578927     25      12  108197      0.99295      0.16037
NRBF2             10   64893007   64914786     97      37  108197      0.74563      0.22795
JMJD1C            10   64926983   65225880   1512      67  108197      0.77038      0.22054
REEP3             10   65281113   65384883    472      49  108197      0.98908      0.16131
CTNNA3            10   67672276   69455949  11208     321  108197      0.80654      0.20997
LRRTM3            10   68685792   68861309    935      86  108197      -1.4606      0.92794
DNAJC12           10   69556427   69597937    171      54  108197      0.21204      0.41604
SIRT1             10   69644427   69678147    180      39  108197      0.75341       0.2256
HERC4             10   69681656   69835103    639      62  108197      0.68985      0.24514
MYPN              10   69865874   69971774    719      71  108197     -0.51426      0.69646
ATOH7             10   69990352   69991870      7       4  108197     -0.39946      0.65522
PBLD              10   70042417   70096115    281      32  108197      -0.1814      0.57197
HNRNPH3           10   70091768   70102953     42      17  108197     -0.25091      0.59906
RUFY2             10   70100864   70167051    304      39  108197      0.41857      0.33777
DNA2              10   70173821   70231878    340      34  108197       0.3839      0.35052
SLC25A16          10   70242090   70287280    263      29  108197      0.89244      0.18608
TET1              10   70320117   70454239    730      46  108197   -0.0066908      0.50267
CCAR1             10   70480956   70552134    359      51  108197     -0.73151      0.76777
STOX1             10   70587294   70655209    385      63  108197     -0.23607      0.59331
DDX50             10   70661034   70706603    244      52  108197    -0.050077      0.51997
DDX21             10   70715879   70744825    132      49  108197     0.018427      0.49265
KIF1BP            10   70748477   70776739    142      35  108197      0.83457      0.20198
SRGN              10   70847828   70864567     82      23  108197      -1.0994      0.86421
VPS26A            10   70883908   70932617    315      32  108197      0.55222       0.2904
SUPV3L1           10   70939993   70968854    169      30  108197      0.71972      0.23585
HKDC1             10   70980059   71027315    320      70  108197      -2.2989      0.98925
HK1               10   71029740   71161638    951     144  108197       1.0662      0.14318
TACR2             10   71163958   71176674    110      19  108197      -1.0834      0.86067
TSPAN15           10   71176821   71271569    716      46  108197      -2.1735      0.98513
NEUROG3           10   71331791   71333210      7       5  108197     0.088682      0.46467
C10orf35          10   71390003   71393355     31      10  108197      0.45529      0.32445
COL13A1           10   71561644   71718904   1221     198  108197     -0.43138      0.66691
H2AFY2            10   71812357   71872040    310      52  108197      0.88268      0.18871
AIFM2             10   71872023   71892832    135      49  108197     -0.80877      0.79068
TYSND1            10   71897737   71906496     61      18  108197      -2.0915      0.98176
SAR1A             10   71909960   71930285    126      31  108197      -1.5589      0.94049
PPA1              10   71962586   71993667    200      42  108197      -1.0485      0.85279
NPFFR1            10   72014713   72043450    201      56  108197      -1.3708      0.91477
LRRC20            10   72058726   72142406    609      70  108197     -0.26118      0.60302
EIF4EBP2          10   72163861   72188374    121      47  108197       1.2593      0.10395
NODAL             10   72191692   72201465     44      16  108197       1.5072     0.065881
PALD1             10   72238564   72328206    710      88  108197     -0.89331      0.81416
PRF1              10   72357104   72362531     34      19  108197       1.1951      0.11602
ADAMTS14          10   72432559   72522197    721      89  108197     -0.22328      0.58834
TBATA             10   72530995   72545157    112      39  108197      0.57418      0.28292
SGPL1             10   72575704   72640946    330      43  108197      -0.6033      0.72684
PCBD1             10   72642037   72648541     28      14  108197      -1.2097      0.88681
UNC5B             10   72972292   73062635    661      99  108197      0.43083       0.3333
SLC29A3           10   73079010   73123147    314      59  108197       0.6888      0.24547
CDH23             10   73156691   73575704   3081     284  108197     -0.13245      0.55269
C10orf105         10   73471458   73497581    155      45  108197      -1.3846      0.91692
C10orf54          10   73507313   73533337    172      56  108197      0.42652      0.33486
PSAP              10   73576055   73611082    234      56  108197       1.2224      0.11077
CHST3             10   73724120   73773322    291      38  108197       1.9846     0.023596
SPOCK2            10   73818792   73848790    186      39  108197   0.00095739      0.49962
