GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
LTBP3             11   65306030   65325858     58      28  121312      0.65483      0.25629
SSSCA1            11   65336651   65340075     17       8  121312     -0.44273      0.67102
FAM89B            11   65339820   65341669      5       3  121312      0.31068      0.37802
EHBP1L1           11   65343509   65360121     78      38  121312     -0.94397      0.82741
KCNK7             11   65360326   65363467      8       5  121312      -2.5933      0.99525
MAP3K11           11   65365226   65381720     65      26  121312      0.81951      0.20625
PCNXL3            11   65383686   65404910     88      42  121312      0.33973      0.36703
SIPA1             11   65405578   65418391     49      27  121312     -0.73638      0.76925
RELA              11   65421067   65430443     37      23  121312     -0.18308      0.57263
KAT5              11   65479473   65487077     44      18  121312      0.16725      0.43359
RNASEH2C          11   65485144   65488409     17      12  121312       1.4779     0.069711
AP5B1             11   65541369   65548062     28      15  121312      0.74719      0.22747
OVOL1             11   65554505   65564690     55      24  121312     -0.24565      0.59702
LOC101927853      11   65590493   65600968     39      13  121312      0.43473      0.33188
SNX32             11   65601305   65621578     71      44  121312      0.45892      0.32314
CFL1              11   65622282   65625804     19       6  121312      0.20124      0.42025
MUS81             11   65627872   65633914     28      10  121312     -0.18283      0.57253
EFEMP2            11   65633912   65640405     28      14  121312    -0.083392      0.53323
CTSW              11   65647284   65651212     25      14  121312       0.6358      0.26245
FIBP              11   65651211   65656010     21       9  121312       0.6038      0.27299
CCDC85B           11   65657875   65659106      4       2  121312     -0.25474      0.60054
FOSL1             11   65659616   65667997     40      16  121312     -0.32989      0.62926
C11orf68          11   65684281   65686531      9       3  121312      -1.6775      0.95327
DRAP1             11   65686728   65689048      5       3  121312     -0.86684      0.80698
TSGA10IP          11   65713115   65727434     76      18  121312      0.30893      0.37869
SART1             11   65729160   65747607    113      33  121312    -0.066971       0.5267
EIF1AD            11   65764016   65769637     38      11  121312      0.14963      0.44053
BANF1             11   65769550   65771617     14       6  121312      0.39127       0.3478
CST6              11   65779462   65780976      5       3  121312     -0.16719      0.56639
CATSPER1          11   65784223   65793988     48      17  121312      0.66134       0.2542
GAL3ST3           11   65808236   65816651     36      14  121312     -0.74999      0.77337
SF3B2             11   65819264   65836382     60      19  121312     0.082598      0.46709
PACS1             11   65837747   66012218    719      61  121312      0.62588       0.2657
KLC2              11   66024765   66035332     48      26  121312      0.66324      0.25359
RAB1B             11   66036056   66044963     38      19  121312       1.3707     0.085239
CNIH2             11   66045672   66051685     19      13  121312      0.66921      0.25168
YIF1A             11   66052051   66056638     21      13  121312     0.091493      0.46355
TMEM151A          11   66059373   66064135     15      10  121312       2.2782     0.011358
CD248             11   66081958   66084515     14       9  121312      0.75229      0.22594
RIN1              11   66099535   66104000     40      24  121312      0.17986      0.42863
BRMS1             11   66104804   66112596     32      14  121312       1.8996      0.02874
B4GAT1            11   66112843   66115161      4       2  121312     0.098467      0.46078
SLC29A2           11   66129992   66139961     48      17  121312       1.3273     0.092209
NPAS4             11   66188475   66194177     23      15  121312      -0.1528      0.56072
MRPL11            11   66202550   66206310     14      10  121312        2.404    0.0081092
PELI3             11   66233798   66244808     34      13  121312    -0.084919      0.53384
DPP3              11   66247484   66277130    118      23  121312     0.087762      0.46503
BBS1              11   66278077   66301084     96      25  121312     -0.35829      0.63994
ZDHHC24           11   66288854   66313709    108      27  121312     -0.22898      0.59056
ACTN3             11   66314312   66330799     75      25  121312       1.6903     0.045481
CTSF              11   66330935   66336047     24      10  121312      0.43635      0.33129
CCDC87            11   66357640   66360554      7       5  121312      0.53433      0.29656
CCS               11   66360630   66373490     36      23  121312       1.1048      0.13463
RBM14             11   66384053   66397405     29      20  121312     -0.97936       0.8363
RBM14-RBM4        11   66384053   66413944     83      45  121312    -0.029428      0.51174
RBM4              11   66406088   66435856     77      44  121312      0.78363      0.21663
RBM4B             11   66432469   66445348     34      23  121312     -0.29808      0.61718
SPTBN2            11   66449967   66496716    149      87  121312        1.065      0.14344
C11orf80          11   66512207   66613997    272      82  121312       1.1975      0.11556
RCE1              11   66610883   66614003     12       8  121312      0.20216       0.4199
PC                11   66615993   66725847    438      80  121312       1.2125      0.11266
LRFN4             11   66624558   66627946     12       9  121312     -0.91004       0.8186
C11orf86          11   66742754   66744479      8       5  121312    -0.059113      0.52357
SYT12             11   66790190   66818334    109      35  121312       1.2863     0.099167
RHOD              11   66824289   66839488     55      24  121312      0.52961      0.29819
KDM2A             11   66886740   67025553    463      84  121312       1.0564       0.1454
ADRBK1            11   67033905   67054029     65      31  121312      0.73921      0.22989
ANKRD13D          11   67056762   67069955     42      22  121312       1.0715      0.14197
SSH3              11   67070919   67080078     38      22  121312      0.65419       0.2565
POLD4             11   67118236   67121067     14       8  121312       1.4885     0.068315
CLCF1             11   67131635   67141648     48      19  121312       1.9733     0.024233
RAD9A             11   67159423   67165883     29      15  121312      0.32488      0.37264
