GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DLEU7             13   51286759   51417885    765      82  107853       1.0851      0.13893
RNASEH2B          13   51483814   51544596    238      64  107853    -0.012176      0.50486
FAM124A           13   51796470   51858377    303      56  107853      0.40222      0.34376
SERPINE3          13   51915168   51939555    124      44  107853      -1.5863      0.94366
INTS6             13   51927678   52027275    465      45  107853      -1.3336      0.90883
WDFY2             13   52158484   52340935    603      94  107853       1.2285      0.10963
DHRS12            13   52330614   52379667    211      76  107853      -1.5282      0.93677
CCDC70            13   52436117   52440372     16       5  107853    -0.057412      0.52289
ATP7B             13   52506805   52586181    431      60  107853     -0.36546      0.64261
ALG11             13   52586523   52603784     67      30  107853    -0.057533      0.52294
UTP14C            13   52598827   52607736     25      10  107853      0.12396      0.45067
NEK5              13   52638898   52703214    276      46  107853      -0.1156      0.54601
NEK3              13   52706779   52733996    124      29  107853       -1.933      0.97338
THSD1             13   52934506   52980629    255      25  107853      -1.0129      0.84445
VPS36             13   52986737   53024798    229      29  107853       -0.517      0.69742
CKAP2             13   53029495   53050763    139      22  107853     -0.43531      0.66833
HNRNPA1L2         13   53173750   53217931    220      26  107853     -0.89503      0.81462
SUGT1             13   53226830   53262433    183      27  107853     -0.19252      0.57633
LECT1             13   53277399   53313947    176      37  107853     -0.46773      0.68001
PCDH8             13   53418109   53422775     17       9  107853      0.34248      0.36599
OLFM4             13   53602876   53626196    153      51  107853      0.26179      0.39674
PCDH17            13   58204238   58303445    419      75  107853       1.5229     0.063894
DIAPH3            13   60239717   60738119   2196      76  107853       1.6992     0.044639
TDRD3             13   60970591   61148013    804      50  107853    0.0047659       0.4981
PCDH20            13   61983818   61989655     35      20  107853     -0.41846       0.6622
LOC101927016      13   64406797   64407126      5       2  107853       0.2344      0.40734
PCDH9             13   66876966   67804468   4477     239  107853       1.0008      0.15845
KLHL1             13   70274725   70682625   2706     138  107853      0.27643      0.39111
DACH1             13   72012098   72441330   1840     152  107853    -0.091315      0.53638
MZT1              13   73282495   73301938    107      20  107853      0.62558       0.2658
BORA              13   73301981   73330328    141      43  107853      0.56044      0.28759
DIS3              13   73329540   73356344    129      43  107853        1.432     0.076076
PIBF1             13   73356202   73590592   1178      59  107853      0.61254      0.27009
KLF5              13   73629114   73651676    110      37  107853      0.46864      0.31966
KLF12             13   74260149   74708400   2699     256  107853      0.97128      0.16571
TBC1D4            13   75858809   76056782    997     130  107853      0.14945       0.4406
COMMD6            13   76099350   76111991     70      25  107853        0.567      0.28536
UCHL3             13   76123616   76180156    273      31  107853       0.6902      0.24503
LMO7              13   76194570   76434006   1164     111  107853     -0.61283         0.73
LMO7DN            13   76445174   76457948    108      17  107853      0.53692      0.29566
KCTD12            13   77454304   77460540     32      19  107853     0.090461      0.46396
IRG1              13   77522694   77532777     43      19  107853       -2.382      0.99139
CLN5              13   77566059   77576652     55      15  107853     -0.91383       0.8196
FBXL3             13   77579389   77601331    124      25  107853     -0.93042      0.82392
MYCBP2            13   77618792   77901177   1192      86  107853      -1.1486      0.87464
SCEL              13   78109809   78219398    497      64  107853       1.2939     0.097854
LOC100129307      13   78235511   78236536      8       5  107853      0.54386      0.29327
SLAIN1            13   78271989   78338377    292      53  107853       1.9152     0.027732
EDNRB             13   78469616   78549664    511      36  107853       1.9562     0.025222
POU4F1            13   79173227   79177695     18      12  107853     -0.65316      0.74317
RNF219            13   79188421   79233314    223      44  107853     -0.58817      0.72179
RBM26             13   79885962   79980393    468      35  107853      -1.8512      0.96793
NDFIP2            13   80055259   80130212    362      39  107853      -2.0914      0.98175
LOC101927216      13   80616827   80624465     36      17  107853     -0.41915      0.66245
SPRY2             13   80910111   80915086     21      10  107853     -0.12935      0.55146
SLITRK1           13   84451340   84456528     16      11  107853     -0.13994      0.55565
SLITRK6           13   86366922   86373483     31       7  107853     -0.72346       0.7653
SLITRK5           13   88323931   88331871     28      19  107853      0.31804      0.37523
GPC5              13   92050935   93519490   8178     337  107853      0.39213      0.34748
GPC6              13   93879078   95060274   6680     324  107853       1.0271      0.15218
DCT               13   95091835   95131936    245      47  107853    -0.097113      0.53868
TGDS              13   95226308   95248511    110      26  107853      0.66293      0.25369
GPR180            13   95254104   95286899    160      40  107853      0.65643      0.25577
SOX21             13   95361876   95364389      7       4  107853        1.469     0.070921
ABCC4             13   95672083   95953705   2012     181  107853      0.85627      0.19593
CLDN10            13   96085853   96232010    947      82  107853     -0.56955      0.71551
DZIP1             13   96230456   96296960    278      56  107853     -0.93739      0.82572
DNAJC3            13   96329393   96447243    553      32  107853        1.622     0.052402
UGGT2             13   96453834   96705736   1155      58  107853       1.6909     0.045424
HS6ST3            13   96743093   97491816   3720     174  107853      0.97414      0.16499
OXGR1             13   97637973   97646984     67      20  107853     -0.96458      0.83262
