GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ATP8A2            13   25946209   26599989   4040     246  103765      -1.1807      0.88113
SHISA2            13   26618735   26625198     38      15  103765    -0.066333      0.52644
RNF6              13   26786894   26796686     54      20  103765      -1.8072      0.96463
CDK8              13   26828262   26979375    923      59  103765      -1.6674      0.95228
WASF3             13   27131840   27263082    777      59  103765     -0.26078      0.60287
GPR12             13   27329337   27334922     21      10  103765      0.55174      0.29056
USP12             13   27640287   27746033    523      56  103765       1.5082     0.065747
RPL21             13   27825692   27830705     26      11  103765       1.5991     0.054897
RASL11A           13   27844464   27847828     20      12  103765      0.10397       0.4586
GTF3A             13   27998681   28009846     69      20  103765     -0.66894      0.74823
MTIF3             13   28009776   28024739    109      27  103765     0.066119      0.47364
LNX2              13   28120048   28194720    441      51  103765      -1.7775      0.96226
POLR1D            13   28194880   28241559    274      53  103765     0.032142      0.48718
GSX1              13   28366780   28368089      3       2  103765      0.63935       0.2613
PDX1              13   28494168   28500451     33      13  103765      0.22997      0.40906
CDX2              13   28536205   28543505     29      11  103765     -0.07699      0.53068
URAD              13   28552243   28562774     57      16  103765      0.78126      0.21732
FLT3              13   28577411   28682904    735      54  103765      -1.2179      0.88837
PAN3              13   28710997   28869475    674      67  103765     -0.16599      0.56592
FLT1              13   28874483   29069265   1107     109  103765      0.97109      0.16575
POMP              13   29233141   29253094    187      16  103765       -1.109      0.86629
SLC46A3           13   29274217   29293150     67      22  103765     0.017123      0.49317
MTUS2             13   29394485   30080084   4404     265  103765    -0.099789      0.53974
SLC7A1            13   30083551   30169825    528      55  103765        1.288     0.098872
UBL3              13   30338545   30424820    388      40  103765     -0.54401      0.70678
KATNAL1           13   30776767   30881624    561      69  103765     -0.22086       0.5874
HMGB1             13   31032877   31191942    787     169  103765      0.58672       0.2787
USPL1             13   31191830   31233687    140      45  103765      0.23711      0.40629
ALOX5AP           13   31287615   31338565    318      42  103765     -0.16732      0.56644
MEDAG             13   31480312   31499709    107      41  103765        1.094      0.13698
TEX26             13   31506834   31549639    263      45  103765     0.060743      0.47578
HSPH1             13   31710762   31737246    148      37  103765     -0.69148      0.75537
B3GALTL           13   31774112   31906413    612      66  103765      0.82964      0.20337
RXFP2             13   32313679   32377009    342      42  103765      -2.3175      0.98976
FRY               13   32605269   32870794   1413     140  103765     -0.50322      0.69259
ZAR1L             13   32877908   32886091     49       8  103765    0.0079485      0.49683
BRCA2             13   32889617   32973809    387      58  103765      0.22769      0.40994
N4BP2L1           13   32974860   33002490    140      46  103765       1.0703      0.14223
N4BP2L2           13   33006625   33116839    488      50  103765       1.2341      0.10858
PDS5B             13   33160564   33352158    862      43  103765        0.846      0.19878
LOC101927403      13   33587204   33590580     25      10  103765      -1.4646      0.92848
KL                13   33590571   33640282    327      33  103765     -0.31136      0.62224
STARD13           13   33677272   34250932   3226     219  103765     -0.73922      0.77011
RFC3              13   34392206   34540695    765      65  103765      0.53672      0.29573
NBEA              13   35516424   36246874   3407     126  103765       1.6601     0.048452
MAB21L1           13   36047926   36052786     16      10  103765     -0.03666      0.51462
DCLK1             13   36342789   36705514   2002     198  103765      0.53548      0.29616
SOHLH2            13   36742345   36788752    251      69  103765      0.24029      0.40505
CCDC169-SOHLH2    13   36742345   36871992    798      63  103765     -0.98011      0.83648
CCDC169           13   36801179   36871992    469      21  103765      -1.6421      0.94972
SPG20             13   36875775   36944317    302      36  103765     -0.89103      0.81354
CCNA1             13   37005257   37017019     60      23  103765     -0.28777      0.61324
SERTM1            13   37248049   37271976    111      34  103765     -0.69303      0.75585
RFXAP             13   37393339   37403740     36      16  103765     -0.37322      0.64551
SMAD9             13   37418968   37494409    411      89  103765    -0.022361      0.50892
ALG5              13   37523907   37573504    233      59  103765     -0.54049      0.70557
EXOSC8            13   37574678   37583751     36      13  103765      -1.5473      0.93911
SUPT20H           13   37583449   37633850    207      56  103765     -0.36339      0.64184
CSNK1A1L          13   37677397   37679801     17       6  103765     -0.21517      0.58518
POSTN             13   38136719   38172981    181      40  103765     -0.19899      0.57886
TRPC4             13   38210773   38443939   1489     126  103765      0.22517      0.41092
UFM1              13   38923942   38937143     55      14  103765       -0.157      0.56238
FREM2             13   39261173   39461268   1079     149  103765     -0.29057      0.61431
STOML3            13   39540062   39564996    145      38  103765     -0.24908      0.59835
PROSER1           13   39584002   39612213    127      28  103765     -0.12642       0.5503
NHLRC3            13   39612448   39624246     39      23  103765      -1.0521      0.85363
LHFP              13   39917029   40177356   1604     129  103765       1.8672     0.030935
COG6              13   40229764   40365802    663      45  103765      0.87561      0.19062
FOXO1             13   41129801   41240734    494      59  103765       1.2222      0.11081
MRPS31            13   41303432   41345347    160      29  103765      0.60855      0.27141
SLC25A15          13   41363547   41386601    146      31  103765     -0.13673      0.55438
ELF1              13   41506055   41635544    635      68  103765    -0.019951      0.50796
WBP4              13   41634973   41658142     81      47  103765     0.037424      0.48507
